name,slug,types,sprite_url
Miltank,miltank,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/241.png
Mime Jr.,mime-jr,"psychic,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/439.png
Mimikyu,mimikyu-busted,"ghost,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10143.png
Mimikyu,mimikyu-disguised,"ghost,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/778.png
Mimikyu,mimikyu-totem-busted,"ghost,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10145.png
Mimikyu,mimikyu-totem-disguised,"ghost,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10144.png
Minccino,minccino,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/572.png
Minior,minior-blue,"rock,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10140.png
Minior,minior-blue-meteor,"rock,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10133.png
Minior,minior-green,"rock,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10139.png
Minior,minior-green-meteor,"rock,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10132.png
Minior,minior-indigo,"rock,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10141.png
Minior,minior-indigo-meteor,"rock,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10134.png
Minior,minior-orange,"rock,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10137.png
Minior,minior-orange-meteor,"rock,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10130.png
Minior,minior-red,"rock,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10136.png
Minior,minior-red-meteor,"rock,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/774.png
Minior,minior-violet,"rock,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10142.png
Minior,minior-violet-meteor,"rock,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10135.png
Minior,minior-yellow,"rock,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10138.png
Minior,minior-yellow-meteor,"rock,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10131.png
Minun,minun,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/312.png
Miraidon,miraidon,"electric,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1008.png
Misdreavus,misdreavus,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/200.png
Mismagius,mismagius,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/429.png
Moltres,moltres,"fire,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/146.png
Moltres,moltres-galar,"dark,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10171.png
Monferno,monferno,"fire,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/391.png
Morelull,morelull,"grass,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/755.png
Morgrem,morgrem,"dark,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/860.png
Morpeko,morpeko-full-belly,"electric,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/877.png
Morpeko,morpeko-hangry,"electric,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10187.png
Mothim,mothim,"bug,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/414.png
Mr. Mime,mr-mime,"psychic,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/122.png
Mr. Mime,mr-mime-galar,"ice,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10168.png
Mr. Rime,mr-rime,"ice,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/866.png
Mudbray,mudbray,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/749.png
Mudkip,mudkip,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/258.png
Mudsdale,mudsdale,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/750.png
Muk,muk,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/89.png
Muk,muk-alola,"poison,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10113.png
Munchlax,munchlax,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/446.png
Munkidori,munkidori,"poison,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1015.png
Munna,munna,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/517.png
Murkrow,murkrow,"dark,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/198.png
Musharna,musharna,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/518.png
Nacli,nacli,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/932.png
Naclstack,naclstack,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/933.png
Naganadel,naganadel,"poison,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/804.png
Natu,natu,"psychic,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/177.png
Necrozma,necrozma,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png
Necrozma,necrozma-dawn,"psychic,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10156.png
Necrozma,necrozma-dusk,"psychic,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10155.png
Necrozma,necrozma-ultra,"psychic,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10157.png
Nickit,nickit,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png
Nidoking,nidoking,"poison,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/34.png
Nidoqueen,nidoqueen,"poison,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/31.png
Nidoran♀,nidoran-f,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/29.png
Nidoran♂,nidoran-m,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/32.png
Nidorina,nidorina,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/30.png
Nidorino,nidorino,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/33.png
Nihilego,nihilego,"rock,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/793.png
Nincada,nincada,"bug,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/290.png
Ninetales,ninetales,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/38.png
Ninetales,ninetales-alola,"ice,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10104.png
Ninjask,ninjask,"bug,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/291.png
Noctowl,noctowl,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/164.png
Noibat,noibat,"flying,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png
Noivern,noivern,"flying,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png
Nosepass,nosepass,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/299.png
Numel,numel,"fire,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/322.png
Nuzleaf,nuzleaf,"grass,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/274.png
Nymble,nymble,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/919.png
Obstagoon,obstagoon,"dark,normal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/862.png
Octillery,octillery,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/224.png
Oddish,oddish,"grass,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/43.png
Ogerpon,ogerpon,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1017.png
Ogerpon,ogerpon-cornerstone-mask,"grass,rock",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10275.png
Ogerpon,ogerpon-hearthflame-mask,"grass,fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10274.png
Ogerpon,ogerpon-wellspring-mask,"grass,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10273.png
Oinkologne,oinkologne-female,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10254.png
Oinkologne,oinkologne-male,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/916.png
Okidogi,okidogi,"poison,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1014.png
Omanyte,omanyte,"rock,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/138.png
Omastar,omastar,"rock,water",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/139.png
Onix,onix,"rock,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/95.png
Oranguru,oranguru,"normal,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png
Orbeetle,orbeetle,"bug,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png
Orbeetle,orbeetle-gmax,"bug,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10213.png
Oricorio,oricorio-baile,"fire,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png
Oricorio,oricorio-pau,"psychic,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10124.png
Oricorio,oricorio-pom-pom,"electric,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10123.png
Oricorio,oricorio-sensu,"ghost,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10125.png
Orthworm,orthworm,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/968.png
Oshawott,oshawott,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/501.png
Overqwil,overqwil,"dark,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/904.png
Pachirisu,pachirisu,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/417.png
Palafin,palafin-hero,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10256.png
Palafin,palafin-zero,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/964.png
Palkia,palkia,"water,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/484.png
Palkia,palkia-origin,"water,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10246.png
Palossand,palossand,"ghost,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/770.png
Palpitoad,palpitoad,"water,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/536.png
Pancham,pancham,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/674.png
Pangoro,pangoro,"fighting,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png
Panpour,panpour,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/515.png
Pansage,pansage,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/511.png
Pansear,pansear,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/513.png
Paras,paras,"bug,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/46.png
Parasect,parasect,"bug,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/47.png
Passimian,passimian,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/766.png
Patrat,patrat,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/504.png
Pawmi,pawmi,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/921.png
Pawmo,pawmo,"electric,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/922.png
Pawmot,pawmot,"electric,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/923.png
Pawniard,pawniard,"dark,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png
Pecharunt,pecharunt,"poison,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1025.png
Pelipper,pelipper,"water,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/279.png
Perrserker,perrserker,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/863.png
Persian,persian,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/53.png
Persian,persian-alola,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10108.png
Petilil,petilil,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/548.png
Phanpy,phanpy,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/231.png
Phantump,phantump,"ghost,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png
Pheromosa,pheromosa,"bug,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/795.png
Phione,phione,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/489.png
Pichu,pichu,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/172.png
Pidgeot,pidgeot,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/18.png
Pidgeot,pidgeot-mega,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10073.png
Pidgeotto,pidgeotto,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/17.png
Pidgey,pidgey,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/16.png
Pidove,pidove,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/519.png
Pignite,pignite,"fire,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/499.png
Pikachu,pikachu,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/25.png
Pikachu,pikachu-alola-cap,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10099.png
Pikachu,pikachu-belle,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10081.png
Pikachu,pikachu-cosplay,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10085.png
Pikachu,pikachu-gmax,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10199.png
Pikachu,pikachu-hoenn-cap,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10095.png
Pikachu,pikachu-kalos-cap,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10098.png
Pikachu,pikachu-libre,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10084.png
Pikachu,pikachu-original-cap,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10094.png
Pikachu,pikachu-partner-cap,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10148.png
Pikachu,pikachu-phd,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10083.png
Pikachu,pikachu-pop-star,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10082.png
Pikachu,pikachu-rock-star,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10080.png
Pikachu,pikachu-sinnoh-cap,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10096.png
Pikachu,pikachu-starter,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10158.png
Pikachu,pikachu-unova-cap,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10097.png
Pikachu,pikachu-world-cap,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10160.png
Pikipek,pikipek,"normal,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png
Piloswine,piloswine,"ice,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/221.png
Pincurchin,pincurchin,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/871.png
Pineco,pineco,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/204.png
Pinsir,pinsir,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/127.png
Pinsir,pinsir-mega,"bug,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10040.png
Piplup,piplup,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/393.png
Plusle,plusle,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/311.png
Poipole,poipole,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/803.png
Politoed,politoed,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/186.png
Poliwag,poliwag,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/60.png
Poliwhirl,poliwhirl,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/61.png
Poliwrath,poliwrath,"water,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/62.png
Poltchageist,poltchageist,"grass,ghost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1012.png
Polteageist,polteageist,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/855.png
Ponyta,ponyta,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/77.png
Ponyta,ponyta-galar,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10162.png
Poochyena,poochyena,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/261.png
Popplio,popplio,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png
Porygon,porygon,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/137.png
Porygon-Z,porygon-z,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/474.png
Porygon2,porygon2,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/233.png
Primarina,primarina,"water,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png
Primeape,primeape,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/57.png
Prinplup,prinplup,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/394.png
Probopass,probopass,"rock,steel",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/476.png
Psyduck,psyduck,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/54.png
Pumpkaboo,pumpkaboo-average,"ghost,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png
Pumpkaboo,pumpkaboo-large,"ghost,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10028.png
Pumpkaboo,pumpkaboo-small,"ghost,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10027.png
Pumpkaboo,pumpkaboo-super,"ghost,grass",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10029.png
Pupitar,pupitar,"rock,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/247.png
Purrloin,purrloin,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/509.png
Purugly,purugly,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/432.png
Pyroar,pyroar-male,"fire,normal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png
Pyroar,pyroar-mega,"fire,normal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10295.png
Pyukumuku,pyukumuku,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/771.png
Quagsire,quagsire,"water,ground",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/195.png
Quaquaval,quaquaval,"water,fighting",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/914.png
Quaxly,quaxly,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/912.png
Quaxwell,quaxwell,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/913.png
Quilava,quilava,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/156.png
Quilladin,quilladin,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/651.png
Qwilfish,qwilfish,"water,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/211.png
Qwilfish,qwilfish-hisui,"dark,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10234.png
Raboot,raboot,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/814.png
Rabsca,rabsca,"bug,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/954.png
Raging Bolt,raging-bolt,"electric,dragon",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1021.png
Raichu,raichu,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/26.png
Raichu,raichu-alola,"electric,psychic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10100.png
Raichu,raichu-mega-x,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10304.png
Raichu,raichu-mega-y,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10305.png
Raikou,raikou,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/243.png
Ralts,ralts,"psychic,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/280.png
Rampardos,rampardos,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/409.png
Rapidash,rapidash,fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/78.png
Rapidash,rapidash-galar,"psychic,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10163.png
Raticate,raticate,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/20.png
Raticate,raticate-alola,"dark,normal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10092.png
Raticate,raticate-totem-alola,"dark,normal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10093.png
Rattata,rattata,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/19.png
Rattata,rattata-alola,"dark,normal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10091.png
Rayquaza,rayquaza,"dragon,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/384.png
Rayquaza,rayquaza-mega,"dragon,flying",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10079.png
Regice,regice,ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/378.png
Regidrago,regidrago,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/895.png
Regieleki,regieleki,electric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/894.png
Regigigas,regigigas,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/486.png
Regirock,regirock,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/377.png
Registeel,registeel,steel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/379.png
Relicanth,relicanth,"water,rock",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/369.png
Rellor,rellor,bug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/953.png
Remoraid,remoraid,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/223.png
Reshiram,reshiram,"dragon,fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png
Reuniclus,reuniclus,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/579.png
Revavroom,revavroom,"steel,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/966.png
Rhydon,rhydon,"ground,rock",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/112.png
Rhyhorn,rhyhorn,"ground,rock",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/111.png
Rhyperior,rhyperior,"ground,rock",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/464.png
Ribombee,ribombee,"bug,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png
Ribombee,ribombee-totem,"bug,fairy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10150.png
Rillaboom,rillaboom,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/812.png
Rillaboom,rillaboom-gmax,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10209.png
Riolu,riolu,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/447.png
Roaring Moon,roaring-moon,"dragon,dark",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1005.png
Rockruff,rockruff,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png
Rockruff,rockruff-own-tempo,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10151.png
Roggenrola,roggenrola,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/524.png
Rolycoly,rolycoly,rock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/837.png
Rookidee,rookidee,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/821.png
Roselia,roselia,"grass,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/315.png
Roserade,roserade,"grass,poison",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/407.png
